Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"1757","CSIC - INSTITUTO DE QUIMICA AVANZADA DE CATALUNA (IQAC)","SPAIN","561","10968","19.55","4"
"1758","WUHAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","817","10954","13.41","4"
"1759","UNIVERSITY OF QUEBEC MONTREAL","CANADA","431","10943","25.39","7"
"1759","MAGNA GRAECIA UNIVERSITY OF CATANZARO","ITALY","517","10943","21.17","5"
"1761","A*STAR - INSTITUTE OF BIOENGINEERING & BIOIMAGING (IBB)","SINGAPORE","257","10935","42.55","3"
"1762","UNIVERSITY OF ALLAHABAD","INDIA","751","10931","14.56","7"
"1763","TIANJIN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","897","10928","12.18","2"
"1764","HUZHOU UNIVERSITY","CHINA MAINLAND","665","10912","16.41","10"
"1765","INSTITUTE OF CHEMICAL ENGINEERING SCIENCES (ICE-HT)","GREECE","545","10903","20.01","4"
"1766","ROYAL DUTCH SHELL","NETHERLANDS","405","10902","26.92","5"
"1767","YESHIVA UNIVERSITY","USA","341","10899","31.96","10"
"1768","ISTITUTO DI BIOSTRUTTURE E BIOIMMAGINI (IBB-CNR)","ITALY","471","10869","23.08","2"
"1769","RIPHAH INT UNIV","N/A","587","10859","18.50","10"
"1770","KAUNAS UNIVERSITY OF TECHNOLOGY","LITHUANIA","823","10857","13.19","3"
"1771","SOUTHERN METHODIST UNIVERSITY","USA","533","10847","20.35","5"
"1772","ANHUI JIANZHU UNIVERSITY","CHINA MAINLAND","772","10837","14.04","3"
"1773","UNIVERSIDAD AUTONOMA DE NUEVO LEON","MEXICO","774","10811","13.97","1"
"1774","GUANGZHOU INSTITUTE OF GEOCHEMISTRY, CAS","CHINA MAINLAND","480","10807","22.51","4"
"1775","INSTITUTE OF NANO SCIENCE & TECHNOLOGY (INST)","INDIA","597","10799","18.09","0"
"1776","UNIVERSITY OF WISCONSIN MILWAUKEE","USA","475","10793","22.72","5"
"1777","WEILL CORNELL MEDICINE","USA","477","10776","22.59","7"
"1778","MINJIANG UNIVERSITY","CHINA MAINLAND","701","10754","15.34","7"
"1779","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","503","10745","21.36","4"
"1779","EUROPEAN UNION (EU)","N/A","503","10745","21.36","4"
"1781","MEMORIAL SLOAN KETTERING CANCER CENTER","USA","376","10742","28.57","4"
"1782","GURU GHASIDAS VISHWAVIDYALAYA","INDIA","429","10741","25.04","12"
"1782","MARCHE POLYTECHNIC UNIVERSITY","ITALY","703","10741","15.28","4"
"1784","SHENYANG NORMAL UNIVERSITY","CHINA MAINLAND","588","10733","18.25","10"
"1785","ASIA UNIVERSITY TAIWAN","TAIWAN","623","10722","17.21","2"
"1786","UNIVERSIDADE FEDERAL DA PARAIBA","BRAZIL","857","10710","12.50","3"
"1787","UNIVERSITY OF HAWAII MANOA","USA","633","10679","16.87","4"
"1788","UNIVERSITE FERHAT ABBAS SETIF","ALGERIA","672","10666","15.87","7"
"1789","MONTANA STATE UNIVERSITY BOZEMAN","USA","485","10659","21.98","4"
"1789","MONTANA STATE UNIVERSITY SYSTEM","USA","485","10659","21.98","4"
"1791","UNIVERSITY OF MUMBAI","INDIA","689","10642","15.45","2"
"1792","BEIJING KEIN RES CTR NAT SCI","N/A","76","10639","139.99","13"
"1793","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) - THIRUVANANTHAPURAM","INDIA","723","10634","14.71","2"
"1794","OLLSCOIL NA GAILLIMHE-UNIVERSITY OF GALWAY","IRELAND","365","10618","29.09","4"
"1795","INSTITUTE OF PHYSICS - POLISH ACADEMY OF SCIENCES","POLAND","706","10616","15.04","3"
"1796","CENTRE OF MOLECULAR & MACROMOLECULAR STUDIES OF THE POLISH ACADEMY OF SCIENCES","POLAND","778","10615","13.64","3"
"1797","MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA","CHINA MAINLAND","907","10609","11.70","5"
"1798","SAHA INSTITUTE OF NUCLEAR PHYSICS","INDIA","548","10593","19.33","6"
"1799","UNIVERSITY OF LINCOLN","ENGLAND","361","10589","29.33","6"
"1800","TOTAL SA","FRANCE","419","10582","25.26","7"
"1801","SUNCHON NATIONAL UNIVERSITY","SOUTH KOREA","555","10574","19.05","1"
"1801","HUAIYIN INSTITUTE OF TECHNOLOGY","CHINA MAINLAND","634","10574","16.68","5"
"1803","UNIVERSITY OF KRAGUJEVAC","SERBIA","781","10565","13.53","5"
"1804","YONSEI UNIVERSITY HEALTH SYSTEM","SOUTH KOREA","577","10550","18.28","4"
"1805","FAVORSKY IRKUTSK INSTITUTE OF CHEMISTRY, SIBERIAN BRANCH OF RAS","RUSSIA","1537","10547","6.86","1"
"1806","IFP ENERGIES NOUVELLES","FRANCE","592","10533","17.79","1"
"1806","NATIONAL INSTITUTE OF TECHNOLOGY WARANGAL","INDIA","805","10533","13.08","1"
"1808","CHINA ACADEMY OF CHINESE MEDICAL SCIENCES","CHINA MAINLAND","692","10511","15.19","4"
"1809","LAKEHEAD UNIVERSITY","CANADA","392","10486","26.75","5"
"1810","AMGEN","USA","389","10485","26.95","9"
"1810","GURU JAMBHESHWAR UNIVERSITY OF SCIENCE & TECHNOLOGY","INDIA","504","10485","20.80","5"
"1812","JIANGSU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","672","10482","15.60","4"
"1813","MURDOCH UNIVERSITY","AUSTRALIA","545","10477","19.22","3"
"1814","NAZARBAYEV UNIVERSITY","KAZAKHSTAN","660","10471","15.87","6"
"1815","TIANJIN INSTITUTE OF INDUSTRIAL BIOTECHNOLOGY, CAS","CHINA MAINLAND","480","10441","21.75","8"
"1816","INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE - TAIWAN","TAIWAN","427","10435","24.44","4"
"1817","FENG CHIA UNIVERSITY","TAIWAN","623","10418","16.72","5"
"1818","MERCK KGAA","GERMANY (FED REP GER)","466","10411","22.34","5"
"1818","UNIVERSITY OF ELECTRO-COMMUNICATIONS - JAPAN","JAPAN","504","10411","20.66","12"
"1820","DAMIETTA UNIVERSITY","EGYPT","463","10407","22.48","11"
"1821","SMITHSONIAN INSTITUTION","USA","316","10393","32.89","6"
"1822","UNIVERSITY OF HYOGO","JAPAN","1002","10391","10.37","3"
"1823","SWEDISH UNIVERSITY OF AGRICULTURAL SCIENCES","SWEDEN","484","10385","21.46","5"
"1824","CSIR - NORTH EAST INSTITUTE OF SCIENCE & TECHNOLOGY (NEIST)","INDIA","625","10340","16.54","2"
"1825","DIPC","N/A","371","10334","27.85","3"
"1826","OKINAWA INSTITUTE OF SCIENCE & TECHNOLOGY GRADUATE UNIVERSITY","JAPAN","406","10312","25.40","8"
"1826","UNIVERSITY OF PAVOL JOZEF SAFARIK KOSICE","SLOVAKIA","717","10312","14.38","4"
"1828","NATIONAL PHYSICAL LABORATORY - UK","ENGLAND","505","10307","20.41","7"
"1829","UTMD ANDERSON CANCER CENTER","USA","441","10302","23.36","5"
"1830","MARQUETTE UNIVERSITY","USA","465","10227","21.99","8"
"1831","SOONGSIL UNIVERSITY","SOUTH KOREA","711","10220","14.37","5"
"1832","UNIVERSITE DE PICARDIE JULES VERNE (UPJV)","FRANCE","527","10218","19.39","4"
"1833","KONGJU NATIONAL UNIVERSITY","SOUTH KOREA","701","10204","14.56","1"
"1834","VICTORIA UNIVERSITY","AUSTRALIA","284","10199","35.91","2"
"1835","XIHUA UNIVERSITY","CHINA MAINLAND","1003","10196","10.17","6"
"1836","CENTRE FOR RESEARCH & TECHNOLOGY HELLAS","GREECE","344","10182","29.60","5"
"1837","UNIVERSITE POLYTECHNIQUE HAUTS-DE-FRANCE","FRANCE","395","10179","25.77","4"
"1838","CHONGQING UNIVERSITY OF POSTS & TELECOMMUNICATIONS","CHINA MAINLAND","623","10150","16.29","5"
"1839","CENTRE OF POLYMER & CARBON MATERIALS OF THE POLISH ACADEMY OF SCIENCES","POLAND","482","10149","21.06","3"
"1840","BAYLOR COLLEGE OF MEDICINE","USA","464","10133","21.84","5"
"1841","UNITED STATES FOREST SERVICE","USA","232","10120","43.62","8"
"1842","UNIVERSITY OF CALIFORNIA MERCED","USA","469","10117","21.57","5"
"1843","ISTITUTO DI NANOTECNOLOGIA (NANOTEC-CNR)","ITALY","534","10111","18.93","1"
"1844","MYONGJI UNIVERSITY","SOUTH KOREA","529","10105","19.10","0"
"1845","INSTITUTE OF MACROMOLECULAR COMPOUNDS OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1040","10087","9.70","2"
"1846","JIANGXI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","778","10047","12.91","5"
"1847","CARLETON UNIVERSITY","CANADA","443","10041","22.67","9"
"1848","TECHNICAL UNIVERSITY OF OSTRAVA","CZECH REPUBLIC","821","10028","12.21","8"
"1849","KINDAI UNIVERSITY (KINKI UNIVERSITY)","JAPAN","882","10027","11.37","3"
"1850","DR B R AMBEDKAR NATIONAL INSTITUTE OF TECHNOLOGY JALANDHAR","INDIA","677","10022","14.80","4"
"1850","CANAKKALE ONSEKIZ MART UNIVERSITY","TURKIYE","744","10022","13.47","3"
"1852","UNIVERSITE DE BRETAGNE OCCIDENTALE","FRANCE","565","10018","17.73","3"
"1853","SOUTH VALLEY UNIVERSITY EGYPT","EGYPT","549","9997","18.21","10"
"1854","ROMA TRE UNIVERSITY","ITALY","565","9996","17.69","7"
"1855","JIMEI UNIVERSITY","CHINA MAINLAND","690","9987","14.47","4"
"1856","BEIJING INSTITUTE OF NANOENERGY & NANOSYSTEMS, CAS","CHINA MAINLAND","262","9983","38.10","14"
"1857","BANASTHALI VIDYAPITH","INDIA","443","9976","22.52","4"
"1857","QINGHAI INSTITUTE OF SALT LAKES, CAS","CHINA MAINLAND","688","9976","14.50","4"
"1859","AZARBAIJAN SHAHID MADANI UNIVERSITY","IRAN","632","9971","15.78","2"
"1860","UNIVERSIDAD DE ALMERIA","SPAIN","527","9959","18.90","2"
"1861","LE MANS UNIVERSITE","FRANCE","591","9956","16.85","2"
"1862","UNIVERSITY OF BURDWAN","INDIA","631","9953","15.77","2"
"1863","WROCLAW UNIVERSITY OF ENVIRONMENTAL & LIFE SCIENCES","POLAND","765","9945","13.00","3"
"1864","NIH NATIONAL HEART LUNG & BLOOD INSTITUTE (NHLBI)","USA","318","9942","31.26","7"
"1865","IDAHO NATIONAL LABORATORY","USA","557","9939","17.84","3"
"1866","UNIVERSITE DE TECHNOLOGIE DE COMPIEGNE","FRANCE","456","9927","21.77","3"
"1867","MIAMI UNIVERSITY","USA","493","9910","20.10","3"
"1868","SOUTHWEST MEDICAL UNIVERSITY","CHINA MAINLAND","637","9901","15.54","3"
"1868","ISTANBUL UNIVERSITY","TURKIYE","820","9901","12.07","3"
"1870","TIANJIN CHENGJIAN UNIVERSITY","CHINA MAINLAND","521","9894","18.99","5"
"1871","UNIVERSITAT GREIFSWALD","GERMANY (FED REP GER)","681","9891","14.52","5"
"1872","I3S - INSTITUTO DE INVESTIGACAO E INOVACAO EM SAUDE, UNIVERSIDADE DO PORTO","PORTUGAL","399","9890","24.79","7"
"1872","AMRITA VISHWA VIDYAPEETHAM","INDIA","775","9890","12.76","4"
"1874","SABANCI UNIVERSITY","TURKIYE","518","9889","19.09","4"
"1875","LORESTAN UNIVERSITY","IRAN","577","9885","17.13","3"
"1876","ZUNYI MEDICAL UNIVERSITY","CHINA MAINLAND","774","9877","12.76","3"
"1877","SYRACUSE UNIVERSITY","USA","516","9876","19.14","2"
"1878","ISTITUTO NANOSCIENZE (NANO-CNR)","ITALY","438","9862","22.52","3"
"1879","HERBERT WERTHEIM UF SCRIPPS INSTITUTE FOR BIOMEDICAL INNOVATION & TECHNOLOGY","USA","333","9850","29.58","3"
"1880","AIR FORCE MEDICAL UNIVERSITY","CHINA MAINLAND","602","9845","16.35","5"
"1881","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","USA","392","9840","25.10","5"
"1882","OHIO UNIVERSITY","USA","487","9818","20.16","0"
"1883","BROAD INSTITUTE","USA","294","9812","33.37","9"
"1884","INSTITUTE OF BIOORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1220","9800","8.03","2"
"1885","SOONCHUNHYANG UNIVERSITY","SOUTH KOREA","576","9793","17.00","4"
"1886","HESAM UNIVERSITE","FRANCE","571","9792","17.15","1"
"1887","BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC)","ENGLAND","417","9781","23.46","4"
"1888","UNIVERSITY BRUNEI DARUSSALAM","BRUNEI","395","9779","24.76","7"
"1888","FOM (THE NETHERLANDS)","N/A","410","9779","23.85","9"
"1890","HIROSAKI UNIVERSITY","JAPAN","604","9752","16.15","3"
"1891","INSTITUTE OF NUCLEAR PHYSICS - POLISH ACADEMY OF SCIENCES","POLAND","649","9747","15.02","6"
"1892","AMERICAN UNIVERSITY OF BEIRUT","LEBANON","410","9745","23.77","5"
"1893","AGROPARISTECH","FRANCE","515","9737","18.91","1"
"1894","SONGSHAN LAKE MATERIALS LABORATORY","CHINA MAINLAND","546","9733","17.83","18"
"1895","JERZY HABER INSTITUTE OF CATALYSIS & SURFACE CHEMISTRY","POLAND","700","9727","13.90","0"
"1896","UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO","BRAZIL","736","9712","13.20","6"
"1897","UNIVERSITY OF NOTTINGHAM NINGBO CHINA","CHINA MAINLAND","538","9710","18.05","4"
"1898","NORTHERN ILLINOIS UNIVERSITY","USA","437","9702","22.20","10"
"1899","CNRS - INSTITUTE OF ECOLOGY & ENVIRONMENT (INEE)","FRANCE","340","9701","28.53","8"
"1900","CENTER FOR PHYSICAL SCIENCES & TECHNOLOGY - LITHUANIA","LITHUANIA","685","9697","14.16","4"
"1901","UNIVERSITY OF THESSALY","GREECE","383","9689","25.30","5"
"1902","ADVANCED ENERGY SCIENCE & TECHNOLOGY GUANGDONG LABORATORY","CHINA MAINLAND","354","9642","27.24","18"
"1903","HENAN MEDICAL UNIVERSITY","CHINA MAINLAND","695","9640","13.87","1"
"1904","PAMUKKALE UNIVERSITY","TURKIYE","469","9621","20.51","3"
"1904","TOKUSHIMA UNIVERSITY","JAPAN","820","9621","11.73","5"
"1906","NATIONAL DONG HWA UNIVERSITY","TAIWAN","576","9614","16.69","4"
"1907","AVIGNON UNIVERSITE","FRANCE","262","9594","36.62","6"
"1908","NATIONAL KAOHSIUNG UNIVERSITY OF SCIENCE & TECHNOLOGY","TAIWAN","696","9569","13.75","1"
"1909","CONSERVATOIRE NATIONAL ARTS & METIERS (CNAM)","FRANCE","544","9567","17.59","1"
"1910","GH ASACHI TECHNICAL UNIVERSITY","ROMANIA","820","9555","11.65","3"
"1911","ALPHABET INC.","USA","115","9552","83.06","17"
"1912","CHINA MEDICAL UNIVERSITY","CHINA MAINLAND","729","9530","13.07","3"
"1913","INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA","MALAYSIA","391","9525","24.36","7"
"1914","IMDEA MATERIALS INSTITUTE","SPAIN","290","9523","32.84","3"
"1915","CSIR - INDIAN INSTITUTE OF CHEMICAL BIOLOGY (IICB)","INDIA","578","9465","16.38","0"
"1916","SHANXI MEDICAL UNIVERSITY","CHINA MAINLAND","866","9460","10.92","6"
"1917","UNIVERSITY OF BRADFORD","ENGLAND","516","9455","18.32","4"
"1917","INST ZHEJIANG UNIV QUZHOU","N/A","521","9455","18.15","19"
"1919","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - PATNA","INDIA","629","9441","15.01","2"
"1920","SUZHOU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","621","9437","15.20","3"
"1921","UNIVERSITY SCIENCE & TECHNOLOGY HOUARI BOUMEDIENE","ALGERIA","867","9436","10.88","4"
"1922","SAVEETHA SCHOOL OF ENGINEERING","INDIA","1132","9435","8.33","17"
"1923","GENERAL MOTORS","USA","217","9426","43.44","4"
"1924","UNIVERSIDAD DE EXTREMADURA","SPAIN","685","9424","13.76","2"
"1925","RHODES UNIVERSITY","SOUTH AFRICA","697","9417","13.51","1"
"1926","LEBANESE UNIVERSITY","LEBANON","492","9415","19.14","2"
"1927","MENDEL UNIVERSITY IN BRNO","CZECH REPUBLIC","396","9414","23.77","8"
"1928","UNIV ZABOL","N/A","462","9407","20.36","8"
"1929","NEW MEXICO STATE UNIVERSITY","USA","352","9400","26.70","7"
"1930","MINNAN NORMAL UNIVERSITY","CHINA MAINLAND","512","9387","18.33","2"
"1931","NATIONAL INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, HYDERABAD","INDIA","498","9384","18.84","4"
"1932","QINGHAI UNIVERSITY","CHINA MAINLAND","676","9383","13.88","3"
"1933","IRCCS POLICLINICO GEMELLI","ITALY","536","9371","17.48","3"
"1934","CSIRO ENERGY","AUSTRALIA","305","9368","30.71","6"
"1935","SEMMELWEIS UNIVERSITY","HUNGARY","912","9361","10.26","1"
"1936","UNIVERSIDAD AUTONOMA DE CHILE","CHILE","731","9355","12.80","3"
"1937","HAZARA UNIVERSITY","PAKISTAN","539","9351","17.35","2"
"1938","SAITAMA UNIVERSITY","JAPAN","838","9347","11.15","1"
"1939","KHWAJA FAREED UNIVERSITY OF ENGINEERING & INFORMATION TECHNOLOGY, PAKISTAN","PAKISTAN","467","9340","20.00","3"
"1939","ABDUL WALI KHAN UNIVERSITY","PAKISTAN","518","9340","18.03","10"
"1941","JINING UNIVERSITY","CHINA MAINLAND","535","9330","17.44","9"
"1942","SRI VENKATESWARA UNIVERSITY","INDIA","530","9329","17.60","2"
"1943","UNIVERSITY OF ENGINEERING & TECHNOLOGY LAHORE","PAKISTAN","622","9317","14.98","4"
"1944","UNIVERSITE DE GABES","TUNISIA","491","9304","18.95","6"
"1945","KOREA ATOMIC ENERGY RESEARCH INSTITUTE (KAERI)","SOUTH KOREA","839","9301","11.09","3"
"1946","LOBACHEVSKY STATE UNIVERSITY OF NIZHNI NOVGOROD","RUSSIA","1265","9295","7.35","1"
"1947","ENAMINE LTD","UKRAINE","589","9290","15.77","7"
"1948","BIRLA INSTITUTE OF TECHNOLOGY MESRA","INDIA","616","9287","15.08","7"
"1949","UNIVERSIDAD DE LA HABANA","CUBA","494","9285","18.80","5"
"1950","MEIJO UNIVERSITY","JAPAN","532","9265","17.42","1"
"1951","ISFAHAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","459","9262","20.18","5"
"1952","JANSSEN PHARMACEUTICALS","BELGIUM","554","9245","16.69","3"
"1953","QUANZHOU NORMAL UNIVERSITY","CHINA MAINLAND","404","9241","22.87","12"
"1954","TOKYO MEDICAL & DENTAL UNIVERSITY (TMDU)","JAPAN","620","9229","14.89","0"
"1955","IZMIR INSTITUTE OF TECHNOLOGY","TURKIYE","463","9226","19.93","7"
"1956","HUANGGANG NORMAL UNIVERSITY","CHINA MAINLAND","457","9219","20.17","3"
"1957","CHANDIGARH UNIVERSITY","INDIA","926","9216","9.95","17"
"1958","UNIVERSITY OF KENT","ENGLAND","473","9214","19.48","8"
"1958","NATIONAL RESEARCH & INNOVATION AGENCY OF INDONESIA (BRIN)","INDONESIA","965","9214","9.55","6"
"1960","UNIVERSITY OF RHODE ISLAND","USA","448","9200","20.54","5"
"1961","CHENGDU INSTITUTE OF BIOLOGY, CAS","CHINA MAINLAND","520","9191","17.68","2"
"1962","INSTM","N/A","326","9185","28.17","2"
"1963","BMW AG","GERMANY (FED REP GER)","175","9179","52.45","9"
"1964","YUZUNCU YIL UNIVERSITY","TURKIYE","627","9177","14.64","1"
"1965","UNIVERSITY SYSTEM OF NEW HAMPSHIRE","USA","442","9170","20.75","5"
"1966","BEIJING UNIVERSITY OF CIVIL ENGINEERING & ARCHITECTURE","CHINA MAINLAND","360","9161","25.45","11"
"1967","UNIVERSITY OF PETROLEUM & ENERGY STUDIES (UPES)","INDIA","606","9157","15.11","9"
"1968","UNIVERSITY OF WINDSOR","CANADA","554","9139","16.50","4"
"1969","UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS","MEXICO","809","9129","11.28","2"
"1970","UNIVERSIDAD CARLOS III DE MADRID","SPAIN","647","9125","14.10","1"
"1971","NORTHEAST ELECTRIC POWER UNIVERSITY","CHINA MAINLAND","717","9119","12.72","11"
"1972","THAMMASAT UNIVERSITY","THAILAND","715","9117","12.75","3"
"1973","WORCESTER POLYTECHNIC INSTITUTE","USA","404","9102","22.53","3"
"1974","GOOGLE INCORPORATED","USA","95","9095","95.74","15"
"1974","POZNAN UNIVERSITY OF LIFE SCIENCES","POLAND","610","9095","14.91","6"
"1976","UNIVERSIDADE FEDERAL DO PARA","BRAZIL","736","9092","12.35","1"
"1977","UNIVERSITY OF DUNDEE","SCOTLAND","377","9086","24.10","6"
"1978","UNIVERSITY OF SINDH","PAKISTAN","567","9081","16.02","3"
"1979","GRIGORE T POPA UNIVERSITY OF MEDICINE & PHARMACY","ROMANIA","1122","9076","8.09","4"
"1980","NIHON UNIVERSITY","JAPAN","925","9060","9.79","0"
"1981","SHANGQIU NORMAL UNIVERSITY","CHINA MAINLAND","549","9051","16.49","7"
"1982","UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL","BRAZIL","530","9034","17.05","4"
"1983","CSIR - CENTRAL MECHANICAL ENGINEERING RESEARCH INSTITUTE (CMERI)","INDIA","305","9030","29.61","4"
"1984","UNIVERSIDADE FEDERAL DE VICOSA","BRAZIL","727","9022","12.41","1"
"1985","UNIVERSITY OF SULIMANYAH","IRAQ","372","9017","24.24","13"
"1986","TONGREN UNIVERSITY","CHINA MAINLAND","324","9016","27.83","9"
"1987","TAIYUAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","631","9010","14.28","25"
"1988","QUCHAN UNIV TECHNOL","N/A","175","8979","51.31","21"
"1989","BAYLOR UNIVERSITY","USA","492","8957","18.21","6"
"1990","INSTITUTE OF MEDICINAL PLANT DEVELOPMENT - CAMS","CHINA MAINLAND","541","8956","16.55","0"
"1991","SOLVAY SA","BELGIUM","405","8947","22.09","2"
"1992","MAJMAAH UNIVERSITY","SAUDI ARABIA","507","8938","17.63","5"
"1992","HELMHOLTZ-CENTER FOR INFECTION RESEARCH","GERMANY (FED REP GER)","525","8938","17.02","2"
"1994","UNIVERSIDADE FEDERAL DO ESPIRITO SANTO","BRAZIL","709","8934","12.60","2"
"1995","ALEXANDRU IOAN CUZA UNIVERSITY","ROMANIA","857","8925","10.41","5"
"1996","NINGXIA MEDICAL UNIVERSITY","CHINA MAINLAND","543","8922","16.43","6"
"1997","MALEK ASHTAR UNIVERSITY OF TECHNOLOGY","IRAN","672","8921","13.28","0"
"1998","COCHIN UNIVERSITY SCIENCE & TECHNOLOGY","INDIA","688","8916","12.96","2"
"1999","ACADEMY FUNDAMENTAL & INTERDISCIPLINARY SCIENCE","CHINA MAINLAND","231","8907","38.56","3"
"1999","MEDICAL UNIVERSITY OF BIALYSTOK","POLAND","566","8907","15.74","5"
"2001","KANSAI UNIVERSITY","JAPAN","590","8898","15.08","5"
"2002","AGILENT TECHNOLOGIES","USA","442","8876","20.08","4"
"2003","INNER MONGOLIA UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","875","8866","10.13","1"
"2004","JOHNSON MATTHEY TECHNOL CTR","N/A","351","8861","25.25","5"
"2005","MILITARY UNIVERSITY OF TECHNOLOGY IN WARSAW","POLAND","791","8853","11.19","0"
"2006","ENGINEERING & PHYSICAL SCIENCES RESEARCH COUNCIL (EPSRC)","ENGLAND","343","8847","25.79","1"
"2007","SAKARYA UNIVERSITY","TURKIYE","608","8846","14.55","4"
"2008","MRC LABORATORY MOLECULAR BIOLOGY","ENGLAND","205","8832","43.08","6"
"2009","UNIVERSITY OF MAINE SYSTEM","USA","337","8831","26.20","5"
"2009","YOKOHAMA CITY UNIVERSITY","JAPAN","638","8831","13.84","4"
"2011","CSIC - INSTITUTO DE DIAGNOSTICO AMBIENTAL Y ESTUDIOS DEL AGUA (IDAEA)","SPAIN","336","8829","26.28","4"
"2012","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO","USA","348","8826","25.36","6"
"2013","IVANOVO STATE UNIVERSITY OF CHEMISTRY & TECHNOLOGY","RUSSIA","1575","8823","5.60","1"
"2014","CSIR - INSTITUTE OF MINERALS & MATERIALS TECHNOLOGY (IMMT)","INDIA","446","8820","19.78","1"
"2014","HANOI UNIVERSITY OF SCIENCE & TECHNOLOGY (HUST)","VIETNAM","727","8820","12.13","1"
"2016","GANDHI INSTITUTE OF TECHNOLOGY & MANAGEMENT (GITAM)","INDIA","949","8818","9.29","6"
"2017","XI'AN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","681","8798","12.92","6"
"2018","DONOSTIA INT PHYS CTR","N/A","346","8797","25.42","6"
"2019","INSTITUTE OF HIGH TEMPERATURE ELECTROCHEMISTRY","RUSSIA","558","8795","15.76","4"
"2020","ISTITUTO DI CRISTALLOGRAFIA (IC-CNR)","ITALY","436","8792","20.17","7"
"2021","UNIVERSITY OF TECHNOLOGY- IRAQ","IRAQ","665","8791","13.22","4"
"2022","MACDIARMID INSTITUTE","NEW ZEALAND","464","8781","18.92","3"
"2023","KARNATAK UNIVERSITY","INDIA","677","8747","12.92","1"
"2024","SHAANXI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","653","8731","13.37","12"
"2025","FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH","USA","306","8725","28.51","7"
"2026","VISVESVARAYA NATIONAL INSTITUTE OF TECHNOLOGY, NAGPUR","INDIA","527","8722","16.55","1"
"2027","GRAD SCH MAT SCI MAINZ","N/A","168","8707","51.83","6"
"2028","YUNNAN MINZU UNIVERSITY","CHINA MAINLAND","807","8692","10.77","2"
"2029","UNIVERSIDAD DE JAEN","SPAIN","599","8685","14.50","3"
"2030","BAM UNIV MED SCI","N/A","190","8681","45.69","8"
"2031","ECOLE NATIONALE DINGENIEURS DE SFAX (ENIS)","TUNISIA","471","8675","18.42","3"
"2032","PETROLEUM UNIVERSITY OF TECHNOLOGY","IRAN","378","8672","22.94","1"
"2033","VISVESVARAYA TECHNOLOGICAL UNIVERSITY","INDIA","429","8665","20.20","3"
"2034","UNIVERSITY HEALTH NETWORK TORONTO","CANADA","316","8664","27.42","6"
"2035","AMERICAN UNIVERSITY CAIRO","EGYPT","352","8661","24.61","2"
"2036","BRUKER BIOSPIN GMBH","GERMANY (FED REP GER)","364","8650","23.76","1"
"2036","CHINESE ACADEMY OF TROPICAL AGRICULTURAL SCIENCES","CHINA MAINLAND","607","8650","14.25","1"
"2038","GANDHIGRAM RURAL INSTITUTE","INDIA","413","8645","20.93","2"
"2039","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE RENNES","FRANCE","191","8639","45.23","9"
"2040","MOULAY ISMAIL UNIVERSITY OF MEKNES","MOROCCO","585","8630","14.75","2"
"2041","POLITECNICO DI BARI","ITALY","387","8625","22.29","7"
"2042","BOWLING GREEN STATE UNIVERSITY","USA","292","8619","29.52","7"
"2043","MERSIN UNIVERSITY","TURKIYE","477","8617","18.06","5"
"2044","GUIZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","969","8615","8.89","1"
"2045","MINIST AGR & RURAL AFFAIRS","N/A","829","8610","10.39","3"
"2046","RAZUVAEV INSTITUTE OF ORGANOMETALLIC CHEMISTRY","RUSSIA","974","8593","8.82","0"
"2047","CENTER FOR NANOSCIENCE & TECHNOLOGY IIT","ITALY","220","8592","39.05","5"
